instance,capacity,total_demand,num_clientes,heuristic,local_search,cost,num_routes,time,gap,best_known,status,msg
instancias/2l-cvrp-0/E076A10r.dat,1445,13756,76,ni,relocate,1017.64,10,0.0120906,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E076A10r.dat,1445,13756,76,ni,both,976.066,10,0.022946,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E076A10r.dat,1445,13756,76,grasp,none,0.0,0,23.3551,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E151D14r.dat,1874,25578,151,cw,none,2539.07,14,0.0135778,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E151D14r.dat,1874,25578,151,cw,swap,2539.07,14,0.0859824,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E151D14r.dat,1874,25578,151,cw,relocate,2539.07,14,0.0857065,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E151D14r.dat,1874,25578,151,cw,both,2539.07,14,0.158498,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E151D14r.dat,1874,25578,151,ni,none,2057.87,14,0.00187437,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E151D14r.dat,1874,25578,151,ni,swap,2027.22,14,0.0795013,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E151D14r.dat,1874,25578,151,ni,relocate,1919.46,14,0.0779432,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E151D14r.dat,1874,25578,151,ni,both,1993.97,14,0.158854,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E151D14r.dat,1874,25578,151,grasp,none,0.0,0,140.889,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E041-14h.dat,60,798,41,cw,none,853.405,14,0.000428959,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E041-14h.dat,60,798,41,cw,swap,853.405,14,0.0133825,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E041-14h.dat,60,798,41,cw,relocate,853.405,14,0.0131591,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E041-14h.dat,60,798,41,cw,both,853.405,14,0.0259188,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E041-14h.dat,60,798,41,ni,none,533.957,14,0.000329666,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E041-14h.dat,60,798,41,ni,swap,473.033,14,0.0133183,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E041-14h.dat,60,798,41,ni,relocate,506.341,14,0.0132036,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E041-14h.dat,60,798,41,ni,both,457.416,14,0.0259792,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E041-14h.dat,60,798,41,grasp,none,0.0,0,24.6811,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E016-05m.dat,55,258,16,cw,none,302.541,5,9.2709e-05,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E016-05m.dat,55,258,16,cw,swap,302.541,5,0.000361208,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E016-05m.dat,55,258,16,cw,relocate,302.541,5,0.000385208,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E016-05m.dat,55,258,16,cw,both,302.541,5,0.000649208,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E016-05m.dat,55,258,16,ni,none,177.945,5,6.5708e-05,,,ok,
instancias/2l-cvrp-0/E016-05m.dat,55,258,16,ni,swap,161.349,5,0.0003375,,,ok,
instancias/2l-cvrp-0/E016-05m.dat,55,258,16,ni,relocate,175.003,5,0.000320583,,,ok,
instancias/2l-cvrp-0/E016-05m.dat,55,258,16,ni,both,161.349,5,0.000596125,,,ok,
instancias/2l-cvrp-0/E016-05m.dat,55,258,16,grasp,none,155.788,5,0.583137,,,ok,
instancias/2l-cvrp-0/E076D09r.dat,1699,14175,76,cw,none,1372.28,9,0.00178358,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E076D09r.dat,1699,14175,76,cw,swap,1372.28,9,0.00999825,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E076D09r.dat,1699,14175,76,cw,relocate,1371.41,9,0.0119173,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E076D09r.dat,1699,14175,76,cw,both,1371.41,9,0.0203999,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E076D09r.dat,1699,14175,76,ni,none,556.2,9,0.000450584,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E076D09r.dat,1699,14175,76,ni,swap,550.955,9,0.010444,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E076D09r.dat,1699,14175,76,ni,relocate,548.47,9,0.0107976,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E076D09r.dat,1699,14175,76,ni,both,539.375,9,0.0191377,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E076D09r.dat,1699,14175,76,grasp,none,963.62,9,18.9574,,,ok,
instancias/2l-cvrp-0/E033-03N.DAT,38000,98565,33,cw,none,2076.58,3,0.0002895,,,ok,
instancias/2l-cvrp-0/E033-03N.DAT,38000,98565,33,cw,swap,2076.58,3,0.000415875,,,ok,
instancias/2l-cvrp-0/E033-03N.DAT,38000,98565,33,cw,relocate,2076.58,3,0.000452917,,,ok,
instancias/2l-cvrp-0/E033-03N.DAT,38000,98565,33,cw,both,2076.58,3,0.000554667,,,ok,
instancias/2l-cvrp-0/E033-03N.DAT,38000,98565,33,ni,none,2418.72,3,9.1292e-05,,,ok,
instancias/2l-cvrp-0/E033-03N.DAT,38000,98565,33,ni,swap,2254.5,3,0.000234792,,,ok,
instancias/2l-cvrp-0/E033-03N.DAT,38000,98565,33,ni,relocate,2279.92,3,0.000231208,,,ok,
instancias/2l-cvrp-0/E033-03N.DAT,38000,98565,33,ni,both,2120.53,3,0.000376875,,,ok,
instancias/2l-cvrp-0/E033-03N.DAT,38000,98565,33,grasp,none,1907.55,3,0.378239,,,ok,
instancias/2l-cvrp-0/E031-09h.dat,68,590,31,cw,none,602.824,9,0.000247875,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E031-09h.dat,68,590,31,cw,swap,601.541,9,0.00299062,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E031-09h.dat,68,590,31,cw,relocate,602.824,9,0.00283842,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E031-09h.dat,68,590,31,cw,both,601.541,9,0.00540896,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E031-09h.dat,68,590,31,ni,none,351.376,9,0.000146875,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E031-09h.dat,68,590,31,ni,swap,322.182,9,0.00288417,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E031-09h.dat,68,590,31,ni,relocate,336.833,9,0.00286096,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E031-09h.dat,68,590,31,ni,both,305.908,9,0.00530021,,,infeasible,Solution infeasible or not all clients visited
instancias/2l-cvrp-0/E031-09h.dat,68,590,31,grasp,none,0.0,0,5.17211,,,infeasible,Solution infeasible or not all clients visited
